IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
182.93.14.10,20520,443,true,MFM,Asia Pacific,Macau,57,28.68
202.86.138.58,50000,443,true,MFM,Asia Pacific,Macau,59,28.44
37.123.196.145,19004,80,false,HKG,Asia Pacific,Hong Kong,49,1.72
27.109.170.8,28184,443,true,MFM,Asia Pacific,Macau,196,0.59
27.109.170.8,39106,443,true,MFM,Asia Pacific,Macau,195,0.48
27.109.170.8,24076,443,true,MFM,Asia Pacific,Macau,259,0.41
27.109.170.8,31229,443,true,MFM,Asia Pacific,Macau,203,0.39
27.109.170.8,12194,443,true,MFM,Asia Pacific,Macau,203,0.34
27.109.170.8,28362,443,true,MFM,Asia Pacific,Macau,203,0.32
